"","sample_name","name","age","sex","max_age","rel_age","species","scientific_name"
"78","ZF_078","ZF_078",1.04038461538462,"Female",5.5,0.189160839160839,"ZF","Danio rerio"
"79","ZF_079","ZF_079",1.05769230769231,"Male",5.5,0.192307692307692,"ZF","Danio rerio"
"80","ZF_080","ZF_080",1.05769230769231,"Female",5.5,0.192307692307692,"ZF","Danio rerio"
"81","ZF_081","ZF_081",1.07884615384615,"Female",5.5,0.196153846153846,"ZF","Danio rerio"
"82","ZF_082","ZF_082",1.07884615384615,"Male",5.5,0.196153846153846,"ZF","Danio rerio"
"83","ZF_083","ZF_083",1.07884615384615,"Male",5.5,0.196153846153846,"ZF","Danio rerio"
"84","ZF_084","ZF_084",1.09807692307692,"Male",5.5,0.19965034965035,"ZF","Danio rerio"
"85","ZF_085","ZF_085",1.09807692307692,"Male",5.5,0.19965034965035,"ZF","Danio rerio"
"86","ZF_086","ZF_086",1.09807692307692,"Male",5.5,0.19965034965035,"ZF","Danio rerio"
"87","ZF_087","ZF_087",1.09807692307692,"Female",5.5,0.19965034965035,"ZF","Danio rerio"
"88","ZF_088","ZF_088",1.11730769230769,"Female",5.5,0.203146853146853,"ZF","Danio rerio"
"89","ZF_089","ZF_089",1.11730769230769,"Male",5.5,0.203146853146853,"ZF","Danio rerio"
"90","ZF_090","ZF_090",1.11730769230769,"Male",5.5,0.203146853146853,"ZF","Danio rerio"
"91","ZF_091","ZF_091",1.13653846153846,"Female",5.5,0.206643356643357,"ZF","Danio rerio"
"92","ZF_092","ZF_092",1.13653846153846,"Female",5.5,0.206643356643357,"ZF","Danio rerio"
"93","ZF_093","ZF_093",1.13653846153846,"Female",5.5,0.206643356643357,"ZF","Danio rerio"
"94","ZF_094","ZF_094",1.15576923076923,"Male",5.5,0.21013986013986,"ZF","Danio rerio"
"95","ZF_095","ZF_095",1.15576923076923,"Male",5.5,0.21013986013986,"ZF","Danio rerio"
"96","ZF_096","ZF_096",1.15576923076923,"Female",5.5,0.21013986013986,"ZF","Danio rerio"
